id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.06E+17,"Columbia City 1BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,121,31,1,11/16/2022,0.77,410,341,1,
5.94E+17,Level Seattle ◆ Deluxe One Bedroom Suite,452014951,Level Seattle,Cascade,South Lake Union,47.620632,-122.33609,Entire home/apt,204,2,19,9/26/2022,2.89,21,217,19,Exempt
6.06E+17,"Columbia City 1BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,81,31,0,,,410,365,0,
6.06E+17,"Columbia City Studio w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,80,31,0,,,410,365,0,
5.94E+17,Level Seattle ◆ One Bedroom Suite,452014951,Level Seattle,Cascade,South Lake Union,47.62172,-122.33522,Entire home/apt,193,2,99,12/15/2022,14.56,21,217,99,Exempt
5.83E+17,"Wallingford 2BR w/ W/D & Roof Lounge, nr 99 & I-5",107434423,Blueground,Other neighborhoods,Wallingford,47.6548081,-122.3421263,Entire home/apt,235,31,0,,,410,265,0,
6.06E+17,"Columbia City Studio w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,80,31,0,,,410,365,0,
6.06E+17,"Columbia City Studio w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,111,31,1,11/4/2022,0.59,410,321,1,
5.83E+17,Cozy backyard guesthouse in  Sunset Hill,142348751,Peter,Ballard,Sunset Hill,47.6798,-122.39638,Entire home/apt,120,2,18,9/25/2022,2,1,252,18,STR-OPLI-22-000443
5.83E+17,Adorable Seattle Craftsman near the water.,313112912,Carolan,Rainier Valley,Dunlap,47.52673,-122.26524,Entire home/apt,180,2,0,,,1,82,0,STR-OPLI-22-001782
5.94E+17,"NEWLY Remodel, WelcomePet, Long Stay Discount!",432675332,Thang,Delridge,Roxhill,47.52808,-122.36864,Entire home/apt,174,2,13,12/10/2022,1.68,5,363,13,str-opli-21-001318
5.95E+17,"Ballard 1BR w/ BBQ, Lounge & W/D, onsite retail",107434423,Blueground,Ballard,West Woodland,47.6691993,-122.3740343,Entire home/apt,141,31,1,5/8/2022,0.13,410,323,1,
5.95E+17,"Ballard 1BR w/ BBQ, Lounge & W/D, onsite retail",107434423,Blueground,Ballard,West Woodland,47.6691993,-122.3740343,Entire home/apt,146,31,0,,,410,336,0,
5.95E+17,"Ballard 1BR w/ BBQ, Lounge & W/D, onsite retail",107434423,Blueground,Ballard,West Woodland,47.6691993,-122.3740343,Entire home/apt,150,31,0,,,410,302,0,
6.06E+17,"Columbia City 2BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,190,31,0,,,410,296,0,
6.06E+17,Adorable 2-bedroom in Greenlake with free parking,87980538,Karen,Other neighborhoods,Wallingford,47.66753,-122.33155,Entire home/apt,145,3,2,9/1/2022,0.39,1,157,2,STR-OPLI-22-000865
5.95E+17,Beautiful guest suite close to Lake WA and Seattle,68536617,James,Rainier Valley,Mount Baker,47.58404,-122.29187,Entire home/apt,115,1,2,12/16/2022,0.47,1,55,2,STR-OPLI-22-001317
5.95E+17,Level Seattle ◆ Deluxe One Bedroom Suite & Office,452014951,Level Seattle,Cascade,South Lake Union,47.62129,-122.3368,Entire home/apt,194,2,3,6/26/2022,0.46,21,218,3,Exempt
5.84E+17,Upper Apartment in Classic Craftsman Home Duplex,51856061,Maggie,Other neighborhoods,Phinney Ridge,47.67044,-122.35593,Entire home/apt,150,28,9,11/4/2022,1.25,1,136,9,STR-OPLI-22-000624
6.06E+17,"Modern 3BR Family Home, steps to Matthews Beach",454320742,Olivia,Lake City,Matthews Beach,47.71183,-122.28717,Entire home/apt,471,1,1,7/11/2022,0.18,2,8,1,STR-OPLI-22-000617
5.84E+17,"Wallingford 2BR w/ W/D & Roof Lounge, nr 99 & I-5",107434423,Blueground,Other neighborhoods,Wallingford,47.6548081,-122.3421263,Entire home/apt,196,31,0,,,410,334,0,
5.95E+17,Level Seattle ◆ Executive Two Bedroom & Office,452014951,Level Seattle,Cascade,South Lake Union,47.6198,-122.3356,Entire home/apt,349,2,3,11/12/2022,1.29,21,260,3,Exempt
6.06E+17,Modern Seattle condo in Wallingford neighborhood,37742753,Amanda,Other neighborhoods,Wallingford,47.66234,-122.33922,Entire home/apt,100,2,3,12/20/2022,1.64,1,80,3,STR-OPLI-22-001700
5.95E+17,Level Seattle ◆ Executive Two Bedroom Suite,452014951,Level Seattle,Cascade,South Lake Union,47.62156,-122.33631,Entire home/apt,329,2,3,11/14/2022,1.29,21,176,3,Exempt
5.95E+17,Level Seattle ◆ Deluxe Two Bedroom Suite,452014951,Level Seattle,Cascade,South Lake Union,47.62031,-122.33707,Entire home/apt,255,2,19,12/17/2022,3.93,21,217,19,Exempt
5.84E+17,"Capitol Hill 1BR w/ W/D, Gym & Lounge, nr I5",107434423,Blueground,Capitol Hill,Broadway,47.6146542,-122.3223223,Entire home/apt,158,31,0,,,410,292,0,
5.84E+17,Elegant 2 Bedroom Home in the Heart of Seattle!,386420269,Kathryn,Downtown,Belltown,47.61431,-122.34658,Entire home/apt,182,2,49,12/7/2022,5.25,17,59,49,STR-OPLI-22-000462
6.06E+17,"Lovely 2 bedroom, 2 bath unit in Eastlake Seattle",31541922,Randy,Cascade,Eastlake,47.637657,-122.323654,Entire home/apt,145,2,6,11/27/2022,1.64,1,49,6,STR-OPLI-22-001415
5.84E+17,New Guest Suite in Wallingford,13011243,David,Other neighborhoods,Wallingford,47.66049,-122.32268,Entire home/apt,84,2,13,12/19/2022,5.06,1,331,13,STR-OPLI-22-000759
5.84E+17,Apartment in University District- Micro Studio,123468144,Wish,University District,University District,47.664051,-122.306206,Entire home/apt,67,1,17,12/3/2022,1.82,15,300,17,STR-OPLI-21-001345
6.06E+17,Modern Apartment in Prime Location (ID3457),263502162,Landing,Queen Anne,Lower Queen Anne,47.62607,-122.34891,Entire home/apt,1849,30,0,,,79,7,0,
5.84E+17,Newly remodeled cozy guest suite Volunteer Park,25319995,Bory & Yoon,Capitol Hill,Broadway,47.63014,-122.31287,Entire home/apt,105,30,2,12/3/2022,0.25,2,72,2,
5.95E+17,Level Seattle ◆ Two Bedroom Suite,452014951,Level Seattle,Cascade,South Lake Union,47.6211,-122.33498,Entire home/apt,236,2,31,12/18/2022,10.94,21,228,31,Exempt
5.95E+17,Level Seattle ◆ Level Suite,452014951,Level Seattle,Cascade,South Lake Union,47.62182,-122.33559,Entire home/apt,155,2,18,11/27/2022,2.66,21,182,18,Exempt
6.06E+17,"2BR 2BA Northgate, Seattle-Patio,BBQ, and Backyard",8009691,Seattle’s Best Stay,Northgate,Pinehurst,47.71174,-122.32295,Entire home/apt,199,3,31,11/26/2022,4.19,20,87,31,STR-OPLI-22-000793
5.95E+17,Lovely 1-bedroom studio,152734194,Ella,Central Area,Minor,47.60267,-122.31291,Entire home/apt,76,1,53,12/7/2022,6.05,9,250,53,STR-OPLI-21-000580
5.85E+17,"Cheerful 2-bedroom near airport, bus and lightrail",450035777,Kim,Rainier Valley,Rainier View,47.50128,-122.26326,Entire home/apt,109,5,2,8/14/2022,0.24,1,297,2,STR-OPLI-22-000481
5.85E+17,Green Lake Oasis with Loft + Outdoor Fireplace,92742089,Crystal,Other neighborhoods,Roosevelt,47.6797,-122.31765,Entire home/apt,217,1,32,12/1/2022,3.71,10,152,32,STR-OPLI-22-000452
6.06E+17,Parkside Ballard 3br/3.5ba Townhome,12488311,Kim,Ballard,West Woodland,47.66654,-122.36845,Entire home/apt,325,3,8,11/29/2022,1.57,1,263,8,STR-OPLI-22-001116
5.85E+17,Great Location 2BD2BA Cottage in Ballard,44877097,Matthew,Ballard,Adams,47.67167,-122.38612,Entire home/apt,270,2,16,11/27/2022,2.21,1,155,16,STR-OPLI-22-000587
5.95E+17,Quiet bungalow in heart of Central District,2881621,Arthur And Jessica,Central Area,Minor,47.60917,-122.30433,Entire home/apt,150,3,8,8/25/2022,0.93,2,0,8,STR-OPLI-19-002043
5.95E+17,"Modern, Bright 1bd Basement Apt in Madrona w/Full Kitchen",441179930,Grant,Central Area,Madrona,47.60877,-122.29549,Entire home/apt,120,4,28,12/16/2022,3.64,1,15,28,STR-OPLI-22-000649
5.95E+17,1BR Apt in Seattle + Parking,48005494,Zeus,Downtown,Belltown,47.61655,-122.34857,Entire home/apt,83,30,0,,,115,355,0,
5.95E+17,Sleek 2BR Apartment in Seattle w/ Parking,48005494,Zeus,Downtown,Belltown,47.61451,-122.34711,Entire home/apt,102,30,0,,,115,365,0,
5.95E+17,Cozy Two Bedroom Fremont Townhome,22204232,Hillel,Other neighborhoods,Fremont,47.66107,-122.35297,Entire home/apt,201,1,28,12/11/2022,3.27,1,167,28,STR-OPLI-22-000325
6.06E+17,Adorable Guest Suite/Near Light Rail&Airport,230287218,Dorothy,Rainier Valley,Rainier Beach,47.51142,-122.26149,Entire home/apt,59,2,18,11/21/2022,2.34,9,81,18,STR-OPLI-19-002141
5.96E+17,Light filled studio near University of Washington,54132032,Zoe,Other neighborhoods,Ravenna,47.66976,-122.2992,Entire home/apt,100,1,12,12/20/2022,1.91,1,89,12,STR-OPLI-22-001001
5.96E+17,Stylish 2Bd+1.5Ba Home/Walkable to Light Rail&Bus,230287218,Dorothy,Rainier Valley,Rainier Beach,47.51323,-122.26156,Entire home/apt,82,2,21,12/5/2022,2.41,9,74,21,STR-OPLI-19-002141
5.86E+17,"Charming Townhome Walk to Food & Shops, EV Charger",4656446,Air Concierge,Other neighborhoods,Greenwood,47.702755,-122.359543,Entire home/apt,199,3,1,6/22/2022,0.16,15,90,1,STR-OPLI-22-000370
5.86E+17,Cheerful 3 Bdrm Home Free Parking 5 Mins to DT,61892067,Geri,Central Area,Atlantic,47.58694,-122.30305,Entire home/apt,285,2,1,9/19/2022,0.31,3,315,1,STR-OPLI-22-000154
6.06E+17,"Cheerful, conveniently located 1-bedroom home",171628253,Nanda And Dave,Lake City,Victory Heights,47.70256,-122.30225,Entire home/apt,85,2,7,9/26/2022,1.01,1,356,7,STR-OPLI-22-000166
5.86E+17,Balmy Beach House,1337678,Amanda,West Seattle,Alki,47.57799,-122.40818,Entire home/apt,199,2,6,8/23/2022,1.05,1,0,6,STR-OPLI-22-001046
5.86E+17,Art Filled Beautiful 2BR2BA home - 99 walk score,4161509,Suki,Capitol Hill,Broadway,47.61718,-122.31859,Entire home/apt,194,2,34,12/10/2022,6.18,1,142,34,STR-OPLI-22-000628
5.96E+17,Urban cottage w/ hot tub & pet-friendly!,398317720,Joanne,Magnolia,Lawton Park,47.66152,-122.39942,Entire home/apt,164,1,63,12/20/2022,7.24,46,82,63,STR-OPLI-22-000250
5.96E+17,Full Kitchen W/ free parking and patio deck,5163147,Zenobia,Magnolia,Southeast Magnolia,47.64609,-122.39763,Entire home/apt,70,1,39,11/27/2022,4.57,1,344,39,STR-OPLI-22-000299
5.96E+17,Artist Arboretum 4BR Home w/ Sanctuary Garden Spa,3147600,Mellington And Oliver,Capitol Hill,Stevens,47.6261,-122.30131,Entire home/apt,704,2,14,11/28/2022,2.13,1,195,14,STR-OPLI-22-000884
5.96E+17,Fremont flat with fantastic views,25407483,Will,Other neighborhoods,Fremont,47.66297,-122.35931,Entire home/apt,225,2,5,11/2/2022,0.6,3,84,5,STR-OPLI-20-000191
6.07E+17,Wonderful Wallingford Townhome,448465822,Range,Other neighborhoods,Fremont,47.66131,-122.34581,Entire home/apt,180,2,24,11/26/2022,3.04,4,296,24,STR-OPLI-22-000719
5.96E+17,"ENTIRE 2BR private unit w/kitchen, A/C, fast WiFi",278405609,Nikk,Beacon Hill,Mid-Beacon Hill,47.54776,-122.28762,Entire home/apt,109,30,16,10/30/2022,1.82,4,357,16,STR-OPLI-20-001013
5.97E+17,New modern studio with full kitchen and laundry,24952573,Kiran,Seward Park,Seward Park,47.55409,-122.27106,Entire home/apt,99,2,17,11/13/2022,1.98,1,133,17,STR-OPLI-22-000469
5.97E+17,"Lower Queen Anne 1BR w/ Gym, Lounge & Bike Storage",107434423,Blueground,Queen Anne,Lower Queen Anne,47.6213318,-122.3604586,Entire home/apt,149,31,0,,,410,327,0,
5.98E+17,Cheerful Capitol Hill Home w/AC and 98 Walk Score,96383376,Miranda,Capitol Hill,Broadway,47.622459,-122.317574,Entire home/apt,405,2,28,11/20/2022,3.43,1,252,28,STR-OPLI-22-000594
5.98E+17,Cozy and spacious room with a private entry,379462222,Enni,Other neighborhoods,Broadview,47.73098,-122.35561,Private room,43,1,27,12/5/2022,3.35,3,49,27,STR-OPLI-21-000564
5.98E+17,Wonderful Suite near Ballard & Green Lake!,449870098,Jennifer,Other neighborhoods,Phinney Ridge,47.68165,-122.35981,Entire home/apt,83,1,11,12/19/2022,1.39,1,299,11,STR-OPLI-19-003055
5.86E+17,Bright & Serene 1 bdr in Vibrant Wallingford,3974279,Christian & Jen,Other neighborhoods,Wallingford,47.66091,-122.33936,Entire home/apt,84,2,50,12/13/2022,5.47,2,71,50,STR-OPLI-22-000514
5.86E+17,Second House Broadway Highrise. Amazing Views,110371594,Second House,Downtown,Yesler Terrace,47.60317,-122.32186,Entire home/apt,91,4,7,11/13/2022,1.1,3,294,7,STR-OPLI-21-000345
5.86E+17,Modern 1 Bedroom/1 Bath Apartment in Rainier Beach,78465423,Jeffrey,Rainier Valley,Rainier Beach,47.5099,-122.2613,Entire home/apt,114,3,16,11/9/2022,3.1,1,3,16,STR-OPLI-22-001151
5.86E+17,Renovated cozy studio suite near Downtown,450366191,Christopher,Central Area,Atlantic,47.59387,-122.30623,Entire home/apt,77,1,89,12/18/2022,9.93,1,163,89,STR-OPLI-22-000498
6.08E+17,"Comfortable, Clean, Chic, Central City View Condo",25361693,Tobie,Downtown,First Hill,47.612137,-122.329803,Entire home/apt,177,3,29,12/22/2022,3.64,1,95,29,STR-OPLI-22-000687
5.98E+17,Amazing room by DT/LtRail/T-MobilePark&CenturyLink,26069638,Helen,Beacon Hill,North Beacon Hill,47.58949,-122.31419,Private room,46,1,11,12/5/2022,3.79,3,346,11,STR-OPLI-19-001975
6.08E+17,Beautiful relaxing home 4BR/3BA near Light Rail,289666185,Nhat,Rainier Valley,Brighton,47.53833,-122.27479,Entire home/apt,286,2,25,12/16/2022,3.35,4,344,25,STR-OPLI-22-000714
5.99E+17,Cozy 1-bedroom in the best neighborhood of Seattle,30847377,Suparna,Queen Anne,West Queen Anne,47.63951,-122.37104,Private room,115,1,33,9/25/2022,4.04,2,359,33,STR-OPLI-22-000720
5.99E+17,Sunset in Seattle; Comfy 1br kitchenette laundry,14372381,Sarah,Ballard,Sunset Hill,47.6747,-122.40106,Entire home/apt,80,2,9,12/18/2022,3.55,1,42,9,STR-OPLI-22-001541
5.87E+17,"*New* Downtown Seattle Westlake on Dexter 4 beds/ 1 bath near waterfront, Unit 1",23165254,Lux,Cascade,Westlake,47.63784,-122.34231,Entire home/apt,237,1,16,11/11/2022,2.33,9,285,16,STR-OPLI-21-001296
5.87E+17,"*New* Downtown Seattle Westlake on Dexter 4 beds/ 1 bath near waterfront, Unit 2",23165254,Lux,Cascade,Westlake,47.63577,-122.34299,Entire home/apt,210,1,15,10/2/2022,2.15,9,251,15,STR-OPLI-21-001296
5.87E+17,"Luxury 3BR Home w/ Parking, Fireplace & Rooftop!",450537528,Georgia,Capitol Hill,Broadway,47.62345,-122.31375,Entire home/apt,259,20,5,11/1/2022,0.6,1,78,5,STR-OPLI-22-000619
5.88E+17,NEW Eastlake 4B3BT $1M Home&Views | Sleeps 10,314324381,Sophari,Cascade,Eastlake,47.63957,-122.32353,Entire home/apt,260,1,9,10/17/2022,1.27,30,344,9,STR-OPLI-22-000764
6.08E+17,Rental micro studio Seattle,152734194,Ella,Central Area,Minor,47.60228,-122.3125,Entire home/apt,59,1,40,11/13/2022,4.92,9,282,40,STR-OPLI-21-000580
5.99E+17,Luxury Room Near Haller Lake and UW Med CenterNW-1,87628993,Kunaal,Northgate,Haller Lake,47.721786,-122.335869,Private room,90,30,1,8/31/2022,0.26,15,325,1,
5.88E+17,Cheerful 2-bedroom home in charming Montlake!,299301044,Darcy,Capitol Hill,Stevens,47.63608,-122.30667,Entire home/apt,225,3,20,11/26/2022,2.53,1,306,20,STR-OPLI-22-000579
5.88E+17,"Dog-friendly home with WiFi, washer/dryer, enclosed yard and deck",104834083,Vacasa Washington,Northgate,Haller Lake,47.72953,-122.34145,Entire home/apt,246,2,6,10/29/2022,0.68,49,365,6,STR-OPLI-21-000973
5.99E+17,"Mt Baker 2BR w/ Gym, Rooftop & W/D, nr light rail",107434423,Blueground,Beacon Hill,North Beacon Hill,47.5794979,-122.3005749,Entire home/apt,175,31,0,,,410,348,0,
6.08E+17,Cozy 2b/r 1bath condo across SCH,3169976,Valerie,Other neighborhoods,Bryant,47.66478,-122.28348,Private room,69,30,0,,,2,88,0,
5.99E+17,"Queen Anne Studio w/ Gym, Lounge & Bike Storage",107434423,Blueground,Queen Anne,Lower Queen Anne,47.6258038,-122.344102,Entire home/apt,137,31,0,,,410,309,0,
5.88E+17,"3BR Family Friendly, Large Yard, Quiet Magnolia",37580299,Marc,Magnolia,Lawton Park,47.6514,-122.38341,Entire home/apt,237,4,11,11/28/2022,2.08,2,351,11,STR-OPLI-22-000705
5.99E+17,"Belltown 1BR w/ W/D, Gym & Lounge, nr Metro",107434423,Blueground,Downtown,Belltown,47.61569,-122.34793,Entire home/apt,94,31,0,,,410,365,0,
6.09E+17,Redwood B&B LLC    Phinney Ridge/Ballard,55668955,Kathleen,Other neighborhoods,Greenwood,47.68525,-122.35773,Private room,146,1,2,9/25/2022,0.53,1,86,2,STR-OPLI-19-000255
5.99E+17,purple room,48441443,Savannah,Central Area,Minor,47.61171,-122.31335,Private room,72,30,1,8/31/2022,0.26,5,365,1,
5.88E+17,"Top-floor condo with shared pool, hot tub, & gym - walkable to everything",104834083,Vacasa Washington,Downtown,Belltown,47.61384,-122.34724,Entire home/apt,177,2,27,12/17/2022,3.02,49,339,27,STR-OPLI-22-000417
6.09E+17,"First Hill 2BR w/ Gym, W/D & BBQ, nr Seattle U",107434423,Blueground,Downtown,First Hill,47.6101617,-122.3240423,Entire home/apt,123,31,0,,,410,365,0,
5.88E+17,7B house / yard / parking minutes to UW,407735842,Jian,University District,University District,47.66447,-122.31944,Entire home/apt,275,30,2,8/21/2022,0.25,13,365,2,
6.09E+17,The Loft,455198699,Kenneth,Seward Park,Seward Park,47.56494,-122.27018,Entire home/apt,105,3,8,11/17/2022,1.24,1,292,8,STR-OPLI-22-000658
5.99E+17,Fabulous Water View from Queen Ann House/ Rooftop,453085054,Marsha,Queen Anne,East Queen Anne,47.64006,-122.34597,Entire home/apt,220,3,38,10/15/2022,4.42,1,0,38,STR-OPLI-22-000625
6.00E+17,Perfect Condo in the Heart of Seattle!,51704372,Hemant,Downtown,Belltown,47.61826,-122.34692,Entire home/apt,125,1,30,11/27/2022,3.91,1,355,30,STR-OPLI-22-000743
6.00E+17,Remodeled studio in lovely neighborhood with shared yard and fast WiFi - dog OK,104834083,Vacasa Washington,Ballard,Sunset Hill,47.67887,-122.39606,Entire home/apt,131,1,11,9/15/2022,1.37,49,363,11,STR-OPLI-22-000513
5.88E+17,"Ballard 2BR w/ BBQ, Lounge & W/D, onsite retail",107434423,Blueground,Ballard,West Woodland,47.6691993,-122.3740343,Entire home/apt,208,31,0,,,410,297,0,
6.09E+17,Perfect remote work apt in Seattle's best location,56124518,David,Queen Anne,Lower Queen Anne,47.6313,-122.35818,Entire home/apt,127,30,2,9/24/2022,0.3,1,334,2,
5.88E+17,"Mt Baker 1BR w/ Gym, Rooftop & W/D, nr light rail",107434423,Blueground,Beacon Hill,North Beacon Hill,47.5794979,-122.3005749,Entire home/apt,134,31,1,7/29/2022,0.2,410,282,1,
5.88E+17,"Mt Baker 1BR w/ Gym, Rooftop & W/D, nr light rail",107434423,Blueground,Beacon Hill,North Beacon Hill,47.5786779,-122.300588,Entire home/apt,164,31,0,,,410,0,0,
6.01E+17,"Columbia City 1BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,141,31,0,,,410,263,0,
6.10E+17,Modern Apartment in Prime Location (ID9244X76),263502162,Landing,Queen Anne,Lower Queen Anne,47.62255,-122.35948,Entire home/apt,95,30,0,,,79,363,0,
6.01E+17,"Columbia City 2BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,168,31,2,11/3/2022,0.37,410,356,2,
6.01E+17,"Columbia City 2BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,201,31,0,,,410,291,0,
5.89E+17,Cozy 2 bedroom in Cherry Hill,402942958,Michael,Central Area,Minor,47.60363,-122.31376,Entire home/apt,111,1,6,12/6/2022,1.94,1,185,6,STR-OPLI-22-001487
5.89E+17,"Mt Baker 1BR w/ Gym, Rooftop & W/D, nr light rail",107434423,Blueground,Beacon Hill,North Beacon Hill,47.5786779,-122.300588,Entire home/apt,134,31,0,,,410,334,0,
5.89E+17,"Mt Baker 1BR w/ Gym, Rooftop & W/D, nr light rail",107434423,Blueground,Beacon Hill,North Beacon Hill,47.5794979,-122.3005749,Entire home/apt,169,31,1,7/10/2022,0.18,410,250,1,
6.10E+17,Centrally located townhouse with roofdeck,99528063,Ali,University District,University District,47.66454,-122.31937,Entire home/apt,250,6,2,8/22/2022,0.45,2,44,2,STR-OPLI-19-000458
5.89E+17,Cozy and Private 2-Bedroom Escape w/Stunning Views,13936276,Brad And Jamaica,West Seattle,Alki,47.59061,-122.38257,Entire home/apt,212,2,40,11/25/2022,4.53,1,154,40,STR-OPLI-22-000480
6.01E+17,"Columbia City 1BR w/ W/D & Gym, nr Light Rail",107434423,Blueground,Rainier Valley,Columbia City,47.5612311,-122.2928934,Entire home/apt,94,31,0,,,410,365,0,
6.10E+17,Cozy Cottage in Madison Valley,369246875,Nick,Central Area,Mann,47.62128,-122.29754,Entire home/apt,175,2,10,12/23/2022,1.86,1,9,10,STR-OPLI-22-000709
6.10E+17,Cozy 2-bedroom townhouse with free parking spot,455393305,Grant,Beacon Hill,Mid-Beacon Hill,47.55243,-122.2887,Entire home/apt,126,3,0,,,1,350,0,STR-OPLI-22-001765
6.01E+17,Seattle 2BR/2BA Furnished Designer Home for Rent,1729224,Marlow,Beacon Hill,South Beacon Hill,47.53144,-122.2881,Entire home/apt,89,2,2,9/30/2022,0.51,5,16,2,STR-OPLI-19-003036
6.01E+17,"Alki Haven- STUNNING Water Views, Rooftop Patio",207773925,Lisa,West Seattle,Alki,47.58646,-122.39655,Entire home/apt,197,2,36,12/9/2022,4.91,7,246,36,STR-OPLI-22-000355
5.89E+17,Kasa | Alley Facing 1BD in Prime Seattle Location,88566861,Kasa,Downtown,Pike-Market,47.61006,-122.34089,Entire home/apt,131,1,34,12/12/2022,3.78,5,298,34,Exempt
5.89E+17,2-Bed Rental Unit in Seattle w/ Lake & Mntn Views,19048175,Pam,Central Area,Leschi,47.60686,-122.28636,Entire home/apt,275,3,3,8/14/2022,0.59,1,165,3,STR-OPLI-22-000791
6.01E+17,"Lux 3BD, 15 min from everything! 3 story, Parking!",48646454,Isaac,Northgate,Haller Lake,47.71235,-122.3307,Entire home/apt,160,1,10,6/1/2022,1.29,4,0,10,STR-OPLI-22-000731
6.10E+17,"Cap Hill unit with hot tub near UW, parks, busses",69399109,Kevin,Capitol Hill,Stevens,47.6241,-122.3012,Entire home/apt,143,2,20,11/12/2022,2.67,1,88,20,STR-OPLI-22-000805
